mobile_number,churn_probability,risk_level,advice
7001236229,0.9989989335545937,🔴 Critical,Imminent churn — immediate intervention required.
7000698980,0.9989981446443184,🔴 Critical,Imminent churn — immediate intervention required.
7000797200,0.9989965353189094,🔴 Critical,Imminent churn — immediate intervention required.
7000135719,0.998996118086396,🔴 Critical,Imminent churn — immediate intervention required.
7000668292,0.9989955220399482,🔴 Critical,Imminent churn — immediate intervention required.
7001704522,0.9989889357911714,🔴 Critical,Imminent churn — immediate intervention required.
7001283172,0.9989877435024531,🔴 Critical,Imminent churn — immediate intervention required.
7000800256,0.9989876806202342,🔴 Critical,Imminent churn — immediate intervention required.
7000868320,0.9989827189722074,🔴 Critical,Imminent churn — immediate intervention required.
7001393364,0.9989723498704639,🔴 Critical,Imminent churn — immediate intervention required.
7001597935,0.9989691206626199,🔴 Critical,Imminent churn — immediate intervention required.
7000965423,0.9989634297424205,🔴 Critical,Imminent churn — immediate intervention required.
7000919298,0.9989580082149427,🔴 Critical,Imminent churn — immediate intervention required.
7001084745,0.9989568161220472,🔴 Critical,Imminent churn — immediate intervention required.
7000116675,0.9989559220523756,🔴 Critical,Imminent churn — immediate intervention required.
7001511655,0.9989548491687696,🔴 Critical,Imminent churn — immediate intervention required.
7001058374,0.9989516575030982,🔴 Critical,Imminent churn — immediate intervention required.
7001504227,0.9989282023827435,🔴 Critical,Imminent churn — immediate intervention required.
7001460922,0.9989175377829871,🔴 Critical,Imminent churn — immediate intervention required.
7002359426,0.9989174185736975,🔴 Critical,Imminent churn — immediate intervention required.
7002114166,0.9989169417365393,🔴 Critical,Imminent churn — immediate intervention required.
7001149313,0.9989166894919221,🔴 Critical,Imminent churn — immediate intervention required.
7000767505,0.9989158688529334,🔴 Critical,Imminent churn — immediate intervention required.
7000354392,0.9989157496436438,🔴 Critical,Imminent churn — immediate intervention required.
7000247886,0.998915690038999,🔴 Critical,Imminent churn — immediate intervention required.
7002152192,0.9989139615043006,🔴 Critical,Imminent churn — immediate intervention required.
7001680935,0.9989135177163433,🔴 Critical,Imminent churn — immediate intervention required.
7001439111,0.9989112623786109,🔴 Critical,Imminent churn — immediate intervention required.
7000544129,0.9989036904299682,🔴 Critical,Imminent churn — immediate intervention required.
7002151450,0.9989036735727616,🔴 Critical,Imminent churn — immediate intervention required.
7001627562,0.9988983956892442,🔴 Critical,Imminent churn — immediate intervention required.
7001782267,0.998885366140672,🔴 Critical,Imminent churn — immediate intervention required.
7001388731,0.9988834201655792,🔴 Critical,Imminent churn — immediate intervention required.
7001985556,0.9988798331718391,🔴 Critical,Imminent churn — immediate intervention required.
7001976313,0.9988798331718391,🔴 Critical,Imminent churn — immediate intervention required.
7000935308,0.9988793464932537,🔴 Critical,Imminent churn — immediate intervention required.
7001767727,0.998878819892878,🔴 Critical,Imminent churn — immediate intervention required.
7000764987,0.9988784558377373,🔴 Critical,Imminent churn — immediate intervention required.
7000439644,0.9988747185429037,🔴 Critical,Imminent churn — immediate intervention required.
7001840569,0.9988747185429037,🔴 Critical,Imminent churn — immediate intervention required.
7001510018,0.9988747185429037,🔴 Critical,Imminent churn — immediate intervention required.
7000686452,0.9988747185429037,🔴 Critical,Imminent churn — immediate intervention required.
7001938226,0.9988747185429037,🔴 Critical,Imminent churn — immediate intervention required.
7002077879,0.9988645509588184,🔴 Critical,Imminent churn — immediate intervention required.
7001685215,0.9988614158332314,🔴 Critical,Imminent churn — immediate intervention required.
7001817212,0.9988595377559129,🔴 Critical,Imminent churn — immediate intervention required.
7001800307,0.9988583550181633,🔴 Critical,Imminent churn — immediate intervention required.
7001197059,0.9988569804609987,🔴 Critical,Imminent churn — immediate intervention required.
7001089070,0.998851378366902,🔴 Critical,Imminent churn — immediate intervention required.
7002022806,0.9988437397909997,🔴 Critical,Imminent churn — immediate intervention required.
7001557130,0.9988408432233418,🔴 Critical,Imminent churn — immediate intervention required.
7000181980,0.9988400610789461,🔴 Critical,Imminent churn — immediate intervention required.
7001531059,0.9988364617756653,🔴 Critical,Imminent churn — immediate intervention required.
7001133000,0.9988332576980551,🔴 Critical,Imminent churn — immediate intervention required.
7000492167,0.9988307490649291,🔴 Critical,Imminent churn — immediate intervention required.
7001127651,0.9988293755849202,🔴 Critical,Imminent churn — immediate intervention required.
7000617069,0.9988292563756307,🔴 Critical,Imminent churn — immediate intervention required.
7001828897,0.9988292563756307,🔴 Critical,Imminent churn — immediate intervention required.
7001947313,0.9988291967709859,🔴 Critical,Imminent churn — immediate intervention required.
7001574537,0.9988291967709859,🔴 Critical,Imminent churn — immediate intervention required.
7000209730,0.9988291967709859,🔴 Critical,Imminent churn — immediate intervention required.
7001483059,0.9988291371663411,🔴 Critical,Imminent churn — immediate intervention required.
7002113801,0.9988290775616964,🔴 Critical,Imminent churn — immediate intervention required.
7000366714,0.9988289583524068,🔴 Critical,Imminent churn — immediate intervention required.
7000736423,0.998828898747762,🔴 Critical,Imminent churn — immediate intervention required.
7002076674,0.9988288391431173,🔴 Critical,Imminent churn — immediate intervention required.
7001735173,0.9988286007245382,🔴 Critical,Imminent churn — immediate intervention required.
7000981522,0.9988286007245382,🔴 Critical,Imminent churn — immediate intervention required.
7001060843,0.9988286007245382,🔴 Critical,Imminent churn — immediate intervention required.
7001606728,0.9988284815152486,🔴 Critical,Imminent churn — immediate intervention required.
7001032321,0.9988275278409322,🔴 Critical,Imminent churn — immediate intervention required.
7001551908,0.9988274086316427,🔴 Critical,Imminent churn — immediate intervention required.
7000175767,0.9988274086316427,🔴 Critical,Imminent churn — immediate intervention required.
7000131570,0.9988274086316427,🔴 Critical,Imminent churn — immediate intervention required.
7001845073,0.9988274086316427,🔴 Critical,Imminent churn — immediate intervention required.
7001909986,0.9988274086316427,🔴 Critical,Imminent churn — immediate intervention required.
7000694463,0.9988271106084188,🔴 Critical,Imminent churn — immediate intervention required.
7002259627,0.9988271106084188,🔴 Critical,Imminent churn — immediate intervention required.
7000474208,0.9988271106084188,🔴 Critical,Imminent churn — immediate intervention required.
7002076123,0.998826514561971,🔴 Critical,Imminent churn — immediate intervention required.
7001823100,0.9988263357480367,🔴 Critical,Imminent churn — immediate intervention required.
7001542933,0.9988260973294576,🔴 Critical,Imminent churn — immediate intervention required.
7001056760,0.998825978120168,🔴 Critical,Imminent churn — immediate intervention required.
7002173670,0.9988258589108785,🔴 Critical,Imminent churn — immediate intervention required.
7001758414,0.9988258589108785,🔴 Critical,Imminent churn — immediate intervention required.
7000479772,0.9988250244458516,🔴 Critical,Imminent churn — immediate intervention required.
7001517905,0.9988246072133382,🔴 Critical,Imminent churn — immediate intervention required.
7001077258,0.9988244880040487,🔴 Critical,Imminent churn — immediate intervention required.
7001335632,0.9988242535630643,🔴 Critical,Imminent churn — immediate intervention required.
7001396748,0.9988223946801342,🔴 Critical,Imminent churn — immediate intervention required.
7001914609,0.9988218653996785,🔴 Critical,Imminent churn — immediate intervention required.
7000455461,0.9988200772603353,🔴 Critical,Imminent churn — immediate intervention required.
7001373969,0.9988111675404762,🔴 Critical,Imminent churn — immediate intervention required.
7002043522,0.9988086465982506,🔴 Critical,Imminent churn — immediate intervention required.
7000471022,0.9988083087199557,🔴 Critical,Imminent churn — immediate intervention required.
7002166448,0.9988060034374,🔴 Critical,Imminent churn — immediate intervention required.
7000598042,0.9987965547210855,🔴 Critical,Imminent churn — immediate intervention required.
7000798304,0.9987945080124225,🔴 Critical,Imminent churn — immediate intervention required.
7000668055,0.9987926315765328,🔴 Critical,Imminent churn — immediate intervention required.
7001688638,0.998786027010539,🔴 Critical,Imminent churn — immediate intervention required.
7001885909,0.9987844612208518,🔴 Critical,Imminent churn — immediate intervention required.
